Verification	Agent	Type	Rent	Location	Bedroom	Bathroom	Area
VERIFIED	N/A	Apartment	"89,999 AED/year"	"Luma 22, Jumeirah Village Circle, Dubai"	1	2	839 sqft
VERIFIED	N/A	Apartment	"160,000 AED/year"	"Murjan 5, Murjan, Jumeirah Beach Residence, Dubai"	2	3	"1,493 sqft"
N/A	SUPERAGENT	Apartment	"190,000 AED/year"	"St. Regis, Saadiyat Beach, Saadiyat Island, Abu Dhabi"	1	2	981 sqft
N/A	N/A	Apartment	"28,000 AED/year"	"Al Taawun Street, Al Taawun, Sharjah"	1	1	"1,000 sqft"
N/A	SUPERAGENT	Apartment	"190,000 AED/year"	"Aykon City Tower C, Aykon City, Business Bay, Dubai"	3	3	"1,302 sqft"
N/A	SUPERAGENT	Apartment	"90,000 AED/year"	"Reva Residences, Business Bay, Dubai"	1	1	475 sqft
N/A	SUPERAGENT	Apartment	"130,000 AED/year"	"Expo Village Residences 4A, Expo Village Residences, Expo City, Dubai"	3	2	"1,500 sqft"
N/A	SUPERAGENT	Apartment	"90,000 AED/year"	"Expo Village Residences 4A, Expo Village Residences, Expo City, Dubai"	2	2	"1,245 sqft"
N/A	SUPERAGENT	Apartment	"66,000 AED/year"	"Expo Village Residences 4A, Expo Village Residences, Expo City, Dubai"	1	1	800 sqft
N/A	SUPERAGENT	Villa	"360,000 AED/year"	"Legacy, Jumeirah Park, Dubai"	3	4	"5,844 sqft"
VERIFIED	N/A	Villa	"200,000 AED/year"	"Greenviews 2, EMAAR South, Dubai South (Dubai World Central), Dubai"	4	5	"2,628 sqft"
VERIFIED	N/A	Villa	"265,000 AED/year"	"Springs 2, The Springs, Dubai"	3	2	"2,653 sqft"
N/A	N/A	Apartment	"32,000 AED/year"	"Mohamed Bin Zayed Centre, Mohamed Bin Zayed City, Abu Dhabi"	studio	1	600 sqft
N/A	SUPERAGENT	Apartment	"100,000 AED/year"	"Binghatti Gems, Jumeirah Village Circle, Dubai"	2	2	930 sqft
N/A	N/A	Apartment	"50,000 AED/year"	"Marina Apartments A, Al Hamra Marina Residences, Al Hamra Village, Ras Al Khaimah"	1	2	"1,067 sqft"
VERIFIED	N/A	Apartment	"105,000 AED/year"	"Elite Residence, Dubai Marina, Dubai"	1	2	960 sqft
N/A	N/A	Apartment	"31,999 AED/year"	"Al Mamzar Plaza, Al Taawun Street, Al Taawun, Sharjah"	studio	1	800 sqft
N/A	N/A	Apartment	"37,000 AED/year"	"Madinat Al Riyad, Abu Dhabi"	1	1	"1,200 sqft"
N/A	SUPERAGENT	Apartment	"230,000 AED/year"	"Burj Royale, Downtown Dubai, Dubai"	2	3	"1,076 sqft"
VERIFIED	N/A	Apartment	"290,000 AED/year"	"Building 14, City Walk, Dubai"	2	3	"1,765 sqft"
N/A	SUPERAGENT	Apartment	"85,000 AED/year"	"The Polo Residence, Meydan Avenue, Meydan, Dubai"	1	2	813 sqft
N/A	N/A	Apartment	"37,000 AED/year"	"Madinat Al Riyad, Abu Dhabi"	1	1	"1,500 sqft"
N/A	N/A	Apartment	"50,000 AED/year"	"Tiraz, Naseej District, Aljada, Sharjah"	1	2	750 sqft
VERIFIED	N/A	Villa	"360,000 AED/year"	"Murooj Al Furjan, Al Furjan, Dubai"	4	4	"6,036 sqft"
N/A	SUPERAGENT	Apartment	"95,000 AED/year"	"Jenna Main Square 2, Jenna Main Square, Town Square, Dubai"	2	2	"1,000 sqft"
N/A	N/A	Apartment	"80,000 AED/year"	"Al Khan Lagoon, Al Khan, Sharjah"	3	5	"2,450 sqft"
N/A	N/A	Apartment	"55,000 AED/year"	"Tiraz, Naseej District, Aljada, Sharjah"	1	2	900 sqft
VERIFIED	N/A	Apartment	"100,000 AED/year"	"Farhad Azizi Residence, Al Jaddaf, Dubai"	1	1	"1,018 sqft"
VERIFIED	N/A	Apartment	"200,000 AED/year"	"Marina Vista, EMAAR Beachfront, Dubai Harbour, Dubai"	2	2	"1,149 sqft"
N/A	N/A	Apartment	"77,999 AED/year"	"Sparkle Tower 3, Sparkle Towers, Dubai Marina, Dubai"	studio	1	386 sqft
N/A	N/A	Apartment	"85,000 AED/year"	"Al Khan Corniche, Al Khan, Sharjah"	3	4	"2,911 sqft"
N/A	SUPERAGENT	Apartment	"140,000 AED/year"	"Arjan, Dubai"	3	3	"1,528 sqft"
N/A	SUPERAGENT	Apartment	"33,000 AED/year"	"Hadbat Al Zafranah, Muroor Area, Abu Dhabi"	studio	1	436 sqft
N/A	SUPERAGENT	Apartment	"850,000 AED/year"	"One Za'abeel The Residences, Zabeel 1, Zabeel, Dubai"	2	4	"2,488 sqft"
N/A	N/A	Apartment	"110,000 AED/year"	"Robot Park Tower, Al Khan, Sharjah"	3	4	"2,046 sqft"
VERIFIED	N/A	Apartment	"525,000 AED/year"	"The Address Residences Dubai Opera Tower 2, The Address Residences Dubai Opera, Downtown Dubai, Dubai"	3	3	"1,548 sqft"
N/A	N/A	Apartment	"25,000 AED/year"	"Fire Station Road, Muwaileh, Sharjah"	1	1	450 sqft
N/A	N/A	Apartment	"53,000 AED/year"	"Tiraz 2, Aljada, Sharjah"	1	2	850 sqft
VERIFIED	N/A	Apartment	"50,000 AED/year"	"Regina Tower, Jumeirah Village Circle, Dubai"	studio	1	512 sqft
N/A	N/A	Apartment	"28,000 AED/year"	"Mohamed Bin Zayed Centre, Mohamed Bin Zayed City, Abu Dhabi"	studio	1	759 sqft
N/A	N/A	Hotel & Hotel Apartment	"110,000 AED/year"	"Two Seasons Hotel & Apartments, Dubai Media City, Dubai"	1	1	730 sqft
N/A	SUPERAGENT	Apartment	"33,000 AED/year"	"Tiger Building Al Qadesia, Al Nahda, Sharjah"	1	1	900 sqft
N/A	SUPERAGENT	Apartment	"30,990 AED/year"	"Tiger Building Al Yarmouk, Al Nahda, Sharjah"	1	1	900 sqft
N/A	N/A	Apartment	"28,000 AED/year"	"Mohamed Bin Zayed Centre, Mohamed Bin Zayed City, Abu Dhabi"	studio	1	750 sqft
N/A	N/A	Apartment	"31,000 AED/year"	"Mohamed Bin Zayed Centre, Mohamed Bin Zayed City, Abu Dhabi"	studio	1	900 sqft
N/A	N/A	Apartment	"156,000 AED/year"	"Burj Mohammed Bin Rashid at WTC, Corniche Road, Abu Dhabi"	3	4	"2,260 sqft"
N/A	N/A	Duplex	"150,000 AED/year"	"Khalidiya Palace Rayhaan, Al Khalidiya, Abu Dhabi"	3	4	"3,100 sqft"
N/A	N/A	Apartment	"70,000 AED/year"	"Tilal City B, Tilal City, Sharjah"	2	3	"1,125 sqft"
N/A	N/A	Apartment	"170,000 AED/year"	"Qaryat Al Hidd, Saadiyat Island, Abu Dhabi"	2	4	"1,614 sqft"
VERIFIED	SUPERAGENT	Villa	"260,000 AED/year"	"Alma 1, Alma, Arabian Ranches, Dubai"	3	4	"3,730 sqft"
N/A	N/A	Townhouse	"350,000 AED/year"	"MAG City, District 7, Mohammed Bin Rashid City, Dubai"	4	6	"3,505 sqft"
N/A	N/A	Apartment	"31,999 AED/year"	"The Riff 4, The Riff, Aljada, Sharjah"	studio	1	424 sqft
N/A	N/A	Apartment	"42,999 AED/year"	"The Riff 4, The Riff, Aljada, Sharjah"	1	1	698 sqft
N/A	N/A	Apartment	"74,999 AED/year"	"Al Khan Lagoon, Al Khan, Sharjah"	3	4	"2,210 sqft"
VERIFIED	N/A	Apartment	"100,000 AED/year"	"Escan Tower, Dubai Marina, Dubai"	1	1	755 sqft
N/A	SUPERAGENT	Apartment	"84,000 AED/year"	"Zada Tower, Business Bay, Dubai"	1	1	468 sqft
N/A	N/A	Townhouse	"73,000 AED/year"	"The Townhouses at Al Hamra Village, Al Hamra Village, Ras Al Khaimah"	2	2	"1,345 sqft"
N/A	N/A	Apartment	"25,000 AED/year"	"The Icon Casa 2, Al Rashidiya 3, Al Rashidiya, Ajman"	1	1	"1,000 sqft"
VERIFIED	N/A	Apartment	"500,000 AED/year"	"Grande, Opera District, Downtown Dubai, Dubai"	3	3	"1,892 sqft"
N/A	SUPERAGENT	Apartment	"156,000 AED/year"	"Index Tower, DIFC, Dubai"	1	2	890 sqft
N/A	SUPERAGENT	Apartment	"156,000 AED/year"	"Index Tower, DIFC, Dubai"	1	2	898 sqft
N/A	SUPERAGENT	Apartment	"180,000 AED/year"	"Burj Daman, DIFC, Dubai"	1	2	962 sqft
N/A	SUPERAGENT	Apartment	"171,000 AED/year"	"Index Tower, DIFC, Dubai"	1	2	890 sqft
N/A	SUPERAGENT	Apartment	"45,000 AED/year"	"Fatimah Saleh Building, Al Muhaisnah 4, Al Muhaisnah, Dubai"	1	2	700 sqft
N/A	N/A	Apartment	"42,000 AED/year"	"Al Taawun Street, Al Taawun, Sharjah"	2	2	"1,600 sqft"
VERIFIED	N/A	Townhouse	"270,000 AED/year"	"Murooj Al Furjan West, Al Furjan, Dubai"	3	3	"2,561 sqft"
VERIFIED	N/A	Apartment	"120,000 AED/year"	"Al Dhafra 3, Al Dhafra, Greens, Dubai"	2	2	"1,093 sqft"
N/A	N/A	Apartment	"42,990 AED/year"	"The Link, East Village, Aljada, Sharjah"	1	1	850 sqft
N/A	N/A	Apartment	"50,000 AED/year"	"Uptown Al Zahia, Al Zahia, Muwaileh Commercial, Sharjah"	1	1	900 sqft
VERIFIED	N/A	Villa	"219,500 AED/year"	"Noya 2, Noya, Yas Island, Abu Dhabi"	4	5	"3,390 sqft"
N/A	N/A	Apartment	"36,000 AED/year"	"Al Rashidiya 2, Al Rashidiya, Ajman"	2	2	"1,500 sqft"
N/A	N/A	Apartment	"40,000 AED/year"	"Geepas Building 3, Al Rashidiya 2, Al Rashidiya, Ajman"	2	4	"1,550 sqft"
N/A	SUPERAGENT	Apartment	"140,000 AED/year"	"La Cote Building 1, Jumeirah 1, Jumeirah, Dubai"	1	1	791 sqft
N/A	N/A	Villa	"120,000 AED/year"	"Al Mowaihat 1, Al Mowaihat, Ajman"	5	7	"5,000 sqft"
N/A	N/A	Apartment	"28,990 AED/year"	"The Link, East Village, Aljada, Sharjah"	studio	1	375 sqft
N/A	N/A	Apartment	"115,000 AED/year"	"Al Najda Street, Abu Dhabi"	3	4	"2,200 sqft"
N/A	SUPERAGENT	Villa	"275,000 AED/year"	"Murooj Al Furjan West, Al Furjan, Dubai"	3	4	"2,627 sqft"
N/A	N/A	Apartment	"36,900 AED/year"	"Khalifa City, Abu Dhabi"	studio	1	480 sqft
N/A	N/A	Apartment	"55,000 AED/year"	"Al Mamzar, Al Mamzar - Sharjah, Sharjah"	2	3	"1,600 sqft"
VERIFIED	N/A	Townhouse	"150,000 AED/year"	"Shams Townhouses, Town Square, Dubai"	3	4	"1,872 sqft"
VERIFIED	N/A	Apartment	"69,999 AED/year"	"Capital Bay Tower A, Capital Bay, Business Bay, Dubai"	studio	1	539 sqft
VERIFIED	N/A	Apartment	"125,000 AED/year"	"Al Alka 3, Al Alka, Greens, Dubai"	1	1	723 sqft
VERIFIED	N/A	Apartment	"210,000 AED/year"	"The Links East Tower, The Links, The Views, Dubai"	2	2	"1,333 sqft"
VERIFIED	N/A	Apartment	"110,000 AED/year"	"The Fairways West, The Fairways, The Views, Dubai"	1	1	734 sqft
N/A	N/A	Apartment	"155,000 AED/year"	"Mercure Dubai Barsha Heights Hotel Suites & Apartments, Barsha Heights (Tecom), Dubai"	2	2	"1,190 sqft"
N/A	SUPERAGENT	Townhouse	"240,000 AED/year"	"Rochester, DAMAC Hills, Dubai"	4	3	"1,614 sqft"
N/A	SUPERAGENT	Apartment	"30,000 AED/year"	"Fayrouz, Bab Al Bahar, Al Marjan Island, Ras Al Khaimah"	studio	1	435 sqft
N/A	N/A	Apartment	"39,995 AED/year"	"Al Hamra Marina Residences, Al Hamra Village, Ras Al Khaimah"	studio	1	497 sqft
VERIFIED	N/A	Apartment	"380,000 AED/year"	"Downtown Views II Tower 1, Downtown Views II, Downtown Dubai, Dubai"	3	4	"1,804 sqft"
N/A	SUPERAGENT	Townhouse	"155,000 AED/year"	"Bermuda, Mina Al Arab, Ras Al Khaimah"	2	4	"2,657 sqft"
N/A	N/A	Apartment	"34,000 AED/year"	"Uptown Al Zahia, Al Zahia, Muwaileh Commercial, Sharjah"	studio	1	510 sqft
N/A	SUPERAGENT	Villa	"220,000 AED/year"	"Pelham, Akoya Park, DAMAC Hills, Dubai"	3	4	"2,722 sqft"
VERIFIED	N/A	Apartment	"130,000 AED/year"	"The Drive, DAMAC Hills, Dubai"	2	3	"1,332 sqft"
N/A	N/A	Apartment	"50,000 AED/year"	"Tiraz, Naseej District, Aljada, Sharjah"	1	2	680 sqft
N/A	N/A	Apartment	"39,999 AED/year"	"Souks Residential, Al Mamsha, Muwaileh, Sharjah"	1	1	650 sqft
VERIFIED	N/A	Apartment	"110,000 AED/year"	"Burj Views A, Burj Views, Downtown Dubai, Dubai"	1	1	965 sqft
VERIFIED	N/A	Villa	"350,000 AED/year"	"Nad Al Sheba Villas, Nad Al Sheba 3, Nad Al Sheba, Dubai"	5	6	"5,052 sqft"
VERIFIED	N/A	Apartment	"54,000 AED/year"	"AZIZI Riviera, Meydan One, Meydan, Dubai"	studio	1	399 sqft
VERIFIED	N/A	Townhouse	"295,000 AED/year"	"Murooj Al Furjan West, Al Furjan, Dubai"	3	4	"2,744 sqft"
N/A	N/A	Apartment	"30,000 AED/year"	"Mohammed Villas 24, Mohamed Bin Zayed City, Abu Dhabi"	studio	1	550 sqft
N/A	N/A	Apartment	"87,000 AED/year"	"Tiraz, Naseej District, Aljada, Sharjah"	2	3	"1,143 sqft"
VERIFIED	N/A	Apartment	"65,000 AED/year"	"Safeer Tower 1, Safeer Towers, Business Bay, Dubai"	studio	1	426 sqft
N/A	N/A	Apartment	"110,000 AED/year"	"Mohamed Bin Zayed Centre, Mohamed Bin Zayed City, Abu Dhabi"	3	2	"4,500 sqft"
VERIFIED	SUPERAGENT	Apartment	"49,999 AED/year"	"AZIZI Riviera 46, Meydan One, Meydan, Dubai"	studio	1	302 sqft
N/A	SUPERAGENT	Townhouse	"114,999 AED/year"	"Greenviews 2, EMAAR South, Dubai South (Dubai World Central), Dubai"	3	4	"1,905 sqft"
N/A	SUPERAGENT	Townhouse	"114,999 AED/year"	"Greenviews 2, EMAAR South, Dubai South (Dubai World Central), Dubai"	3	4	"1,945 sqft"
N/A	SUPERAGENT	Apartment	"350,000 AED/year"	"One of One Luxury Residences, Business Bay, Dubai"	2	3	"2,271 sqft"
VERIFIED	N/A	Villa	"170,000 AED/year"	"Ruba, Arabian Ranches 3, Dubai"	3	4	"1,559 sqft"
N/A	SUPERAGENT	Apartment	"350,000 AED/year"	"MBL Royal, Jumeirah Lake Towers, Dubai"	3	5	"2,265 sqft"
N/A	N/A	Apartment	"164,999 AED/year"	"P1912, Al Raha Beach, Abu Dhabi"	3	5	"2,260 sqft"
VERIFIED	N/A	Apartment	"119,999 AED/year"	"Carson B, Carson, DAMAC Hills, Dubai"	2	3	"1,326 sqft"
N/A	N/A	Apartment	"28,000 AED/year"	"Shabhanat Asharij, Asharej, Al Ain"	2	2	"2,000 sqft"
VERIFIED	N/A	Townhouse	"110,000 AED/year"	"Aurum Villas, Aster, Damac Hills 2, Dubai"	3	5	"1,881 sqft"
N/A	SUPERAGENT	Townhouse	"300,000 AED/year"	"Murooj Al Furjan West, Al Furjan, Dubai"	3	5	"2,744 sqft"
N/A	SUPERAGENT	Apartment	"80,000 AED/year"	"Elite Business Bay Residence, Business Bay, Dubai"	1	1	907 sqft
N/A	SUPERAGENT	Apartment	"95,000 AED/year"	"The Dania District 2, Midtown, Dubai Production City (IMPZ), Dubai"	2	2	968 sqft
N/A	N/A	Apartment	"33,000 AED/year"	"Ajman Global City, Al Alia, Ajman"	2	2	"1,550 sqft"
N/A	SUPERAGENT	Apartment	"85,000 AED/year"	"Windsor Manor, Business Bay, Dubai"	1	2	"1,087 sqft"
N/A	SUPERAGENT	Apartment	"110,000 AED/year"	"Golf Suites, Dubai Hills, Dubai Hills Estate, Dubai"	1	1	627 sqft
N/A	N/A	Apartment	"220,000 AED/year"	"Burj Lake Hotel - The Address DownTown, Downtown Dubai, Dubai"	1	2	927 sqft
N/A	SUPERAGENT	Apartment	"55,000 AED/year"	"MILANO by Giovanni Botique Suites, Jumeirah Village Circle, Dubai"	studio	1	396 sqft
VERIFIED	N/A	Townhouse	"125,000 AED/year"	"Greenviews 2, EMAAR South, Dubai South (Dubai World Central), Dubai"	3	4	"1,906 sqft"
N/A	SUPERAGENT	Villa	"390,000 AED/year"	"Lila, Arabian Ranches 2, Dubai"	5	6	"5,520 sqft"
VERIFIED	N/A	Villa	"269,999 AED/year"	"Wadi Al Safa 5, Dubai"	4	6	"6,039 sqft"
VERIFIED	N/A	Apartment	"90,000 AED/year"	"Binghatti Onyx, Jumeirah Village Circle, Dubai"	1	2	693 sqft
VERIFIED	N/A	Apartment	"68,000 AED/year"	"Park View Tower, Jumeirah Village Circle, Dubai"	studio	1	472 sqft
VERIFIED	N/A	Apartment	"230,000 AED/year"	"Canal Front Residence 2, Canal Front Residences, Al Wasl, Dubai"	2	3	"1,325 sqft"
N/A	N/A	Apartment	"145,000 AED/year"	"Al Muneera, Al Raha Beach, Abu Dhabi"	2	4	"1,520 sqft"
N/A	N/A	Villa	"600,000 AED/year"	"Saheel, Arabian Ranches, Dubai"	5	5	"14,814 sqft"
N/A	N/A	Apartment	"35,000 AED/year"	"Al Mowaihat 3, Al Mowaihat, Ajman"	1	2	"1,200 sqft"
N/A	SUPERAGENT	Apartment	"75,000 AED/year"	"The Fern Heights, Al Furjan, Dubai"	1	2	718 sqft
N/A	SUPERAGENT	Apartment	"115,000 AED/year"	"The Fern Heights, Al Furjan, Dubai"	2	3	"1,111 sqft"
N/A	SUPERAGENT	Apartment	"50,000 AED/year"	"The Fern Heights, Al Furjan, Dubai"	studio	1	408 sqft
VERIFIED	N/A	Apartment	"270,000 AED/year"	"Central Park Building 1, Central Park at City Walk, City Walk, Dubai"	2	3	"1,623 sqft"
VERIFIED	N/A	Apartment	"85,000 AED/year"	"The Sterling West, The Sterling, Business Bay, Dubai"	studio	1	487 sqft
N/A	N/A	Apartment	"35,000 AED/year"	"Al Khan Corniche, Al Khan, Sharjah"	1	2	"1,200 sqft"
VERIFIED	N/A	Apartment	"320,000 AED/year"	"Apartment Building 1, Bluewaters Residences, Bluewaters, Dubai"	2	3	"1,479 sqft"
N/A	N/A	Apartment	"28,999 AED/year"	"City Gate Tower, Al Taawun, Sharjah"	1	1	900 sqft
VERIFIED	N/A	Apartment	"70,000 AED/year"	"Binghatti Corner, Jumeirah Village Circle, Dubai"	1	2	683 sqft
N/A	SUPERAGENT	Apartment	"140,000 AED/year"	"Al Dar tower, Dubai Marina, Dubai"	2	3	"1,511 sqft"
VERIFIED	N/A	Apartment	"114,999 AED/year"	"La Sirene Building 1, La Mer, Jumeirah, Dubai"	1	1	792 sqft
N/A	N/A	Apartment	"95,000 AED/year"	"Etihad Tower 4, Etihad Towers, Corniche Road, Abu Dhabi"	1	2	800 sqft
N/A	N/A	Apartment	"70,000 AED/year"	"La Residence, Jumeirah Village Triangle, Dubai"	1	2	623 sqft
VERIFIED	N/A	Villa	"500,000 AED/year"	"Cluster 23, Jumeirah Islands, Dubai"	4	5	"11,010 sqft"
VERIFIED	N/A	Villa	"225,000 AED/year"	"Springs 6, The Springs, Dubai"	2	3	"1,794 sqft"
N/A	N/A	Villa	"210,000 AED/year"	"Bliss, Arabian Ranches 3, Dubai"	3	4	"2,204 sqft"
VERIFIED	N/A	Villa	"360,000 AED/year"	"West Village, Al Furjan, Dubai"	6	7	"5,500 sqft"
N/A	N/A	Apartment	"75,000 AED/year"	"Rawdhat, Airport Road, Abu Dhabi"	1	1	777 sqft
N/A	SUPERAGENT	Apartment	"175,000 AED/year"	"Central 1, Business Bay, Dubai"	3	3	"1,402 sqft"
N/A	SUPERAGENT	Apartment	"170,000 AED/year"	"Central 1, Business Bay, Dubai"	3	3	"1,503 sqft"
N/A	SUPERAGENT	Apartment	"100,000 AED/year"	"Marina Diamond 2, Marina Diamonds, Dubai Marina, Dubai"	2	3	968 sqft
N/A	N/A	Apartment	"51,999 AED/year"	"Tiraz, Naseej District, Aljada, Sharjah"	1	2	730 sqft
VERIFIED	N/A	Townhouse	"350,000 AED/year"	"Grand Views, Meydan Gated Community, Meydan, Dubai"	4	5	"3,313 sqft"
N/A	SUPERAGENT	Apartment	"150,000 AED/year"	"Central Park Building 1, Central Park at City Walk, City Walk, Dubai"	1	1	948 sqft
VERIFIED	N/A	Apartment	"370,000 AED/year"	"The Address Residence Fountain Views 2, The Address Residence Fountain Views, Downtown Dubai, Dubai"	2	3	"1,355 sqft"
N/A	N/A	Apartment	"34,000 AED/year"	"Industrial Area 8, Sharjah Industrial Area, Sharjah"	2	2	766 sqft
N/A	N/A	Villa	"215,000 AED/year"	"Richmond, DAMAC Hills, Dubai"	3	3	"2,043 sqft"
N/A	N/A	Apartment	"40,999 AED/year"	"Souks Residential, Al Mamsha, Muwaileh, Sharjah"	1	1	670 sqft
N/A	N/A	Apartment	"45,000 AED/year"	"Pacific Bora Bora, Pacific, Al Marjan Island, Ras Al Khaimah"	1	1	449 sqft
N/A	N/A	Apartment	"156,027 AED/year"	"Burj Mohammed Bin Rashid at WTC, Corniche Road, Abu Dhabi"	3	4	"2,490 sqft"
N/A	N/A	Apartment	"127,500 AED/year"	"Al Rayyana, Khalifa City, Abu Dhabi"	2	2	"1,220 sqft"
N/A	N/A	Apartment	"160,000 AED/year"	"Al Nada 1, Al Muneera, Al Raha Beach, Abu Dhabi"	2	3	"1,347 sqft"
N/A	N/A	Apartment	"135,000 AED/year"	"Waters Edge, Yas Island, Abu Dhabi"	2	2	"1,065 sqft"
VERIFIED	N/A	Townhouse	"185,000 AED/year"	"Bliss, Arabian Ranches 3, Dubai"	3	4	"1,360 sqft"
N/A	SUPERAGENT	Apartment	"52,999 AED/year"	"Airport Road, Abu Dhabi"	1	1	850 sqft
N/A	N/A	Villa	"470,000 AED/year"	"Shakhbout City, Abu Dhabi"	6	7+	"17,500 sqft"
VERIFIED	N/A	Villa	"170,000 AED/year"	"Al Khawaneej 2, Al Khawaneej, Dubai"	4	5	"10,294 sqft"
N/A	SUPERAGENT	Apartment	"102,000 AED/year"	"Culture Village, Dubai"	2	3	"1,360 sqft"
VERIFIED	N/A	Apartment	"90,000 AED/year"	"The Dania District 2, Midtown, Dubai Production City (IMPZ), Dubai"	1	2	644 sqft
VERIFIED	N/A	Duplex	"450,000 AED/year"	"One Za'abeel The Residences, Zabeel 1, Zabeel, Dubai"	1	2	"1,501 sqft"
VERIFIED	N/A	Villa	"430,000 AED/year"	"Nad Al Sheba 4, Nad Al Sheba, Dubai"	5	5	"14,716 sqft"
VERIFIED	N/A	Apartment	"110,000 AED/year"	"Waters Edge, Yas Island, Abu Dhabi"	1	1	694 sqft
VERIFIED	N/A	Villa	"150,000 AED/year"	"Arabian Style, Al Reef Villas, Al Reef, Abu Dhabi"	5	6	"2,945 sqft"
N/A	N/A	Apartment	"30,000 AED/year"	"The Icon Casa 2, Al Rashidiya 3, Al Rashidiya, Ajman"	1	2	"1,200 sqft"
N/A	N/A	Apartment	"85,000 AED/year"	"Lagoon B12, The Lagoons, Mina Al Arab, Ras Al Khaimah"	2	2	"1,400 sqft"
N/A	N/A	Townhouse	"125,000 AED/year"	"Flamingo Villas, Mina Al Arab, Ras Al Khaimah"	3	4	"2,300 sqft"
N/A	SUPERAGENT	Apartment	"144,888 AED/year"	"Princess Tower, Dubai Marina, Dubai"	2	2	"1,181 sqft"
N/A	N/A	Apartment	"140,000 AED/year"	"Easton Court, Motor City, Dubai"	2	3	"1,412 sqft"
N/A	N/A	Apartment	"48,000 AED/year"	"Tower A3, Ajman Pearl Towers, Ajman Downtown, Ajman"	2	2	"1,500 sqft"
N/A	SUPERAGENT	Villa	"410,000 AED/year"	"Murooj Al Furjan, Al Furjan, Dubai"	4	6	"4,600 sqft"
VERIFIED	N/A	Apartment	"360,000 AED/year"	"Golf Tower 3, Golf Towers, The Views, Dubai"	3	2	"1,620 sqft"
N/A	SUPERAGENT	Apartment	"160,000 AED/year"	"Intercontinental Residences Business Bay, Business Bay, Dubai"	studio	1	516 sqft
N/A	SUPERAGENT	Apartment	"285,000 AED/year"	"Intercontinental Residences Business Bay, Business Bay, Dubai"	2	3	"1,184 sqft"
N/A	N/A	Apartment	"75,000 AED/year"	"Al Khan Corniche, Al Khan, Sharjah"	2	3	"1,610 sqft"
N/A	N/A	Villa	"470,000 AED/year"	"Harmony 2, Harmony, Tilal Al Ghaf, Dubai"	4	5	"4,869 sqft"
N/A	N/A	Villa	"99,999 AED/year"	"Al Helio 2, Al Helio, Ajman"	5	7+	"3,014 sqft"
N/A	SUPERAGENT	Townhouse	"175,000 AED/year"	"Noya Viva, Noya, Yas Island, Abu Dhabi"	3	3	"1,818 sqft"
N/A	N/A	Apartment	"155,000 AED/year"	"Al Das, Shoreline Apartments, Palm Jumeirah, Dubai"	1	2	"1,252 sqft"
N/A	N/A	Apartment	"62,000 AED/year"	"Tilal City, Sharjah"	2	3	"1,050 sqft"
VERIFIED	N/A	Villa	"399,999 AED/year"	"Meadows 8, Meadows, Dubai"	5	5	"3,805 sqft"
VERIFIED	N/A	Apartment	"120,000 AED/year"	"Green Lakes Towers, JLT Cluster S, Jumeirah Lake Towers, Dubai"	1	2	"1,085 sqft"
N/A	N/A	Apartment	"125,000 AED/year"	"Binghatti Corner, Jumeirah Village Circle, Dubai"	2	2	"1,236 sqft"
N/A	N/A	Apartment	"120,280 AED/year"	"Sama Tower, Electra Street, Abu Dhabi"	3	4	"1,937 sqft"
N/A	N/A	Apartment	"130,000 AED/year"	"Sheikha Salama Tower, Khalidiya Street, Al Khalidiya, Abu Dhabi"	3	5	"2,486 sqft"
N/A	N/A	Apartment	"301,000 AED/year"	"Al Ain Tower, Khalidiya Street, Al Khalidiya, Abu Dhabi"	4	6	"4,014 sqft"
N/A	N/A	Apartment	"199,995 AED/year"	"Etihad Tower 2, Etihad Towers, Corniche Road, Abu Dhabi"	3	4	"1,830 sqft"
N/A	N/A	Apartment	"115,000 AED/year"	"Al Wathba Tower, Al Wathba, Abu Dhabi"	3	4	"1,900 sqft"
N/A	N/A	Apartment	"179,995 AED/year"	"Etihad Tower 5, Etihad Towers, Corniche Road, Abu Dhabi"	3	4	"1,830 sqft"
N/A	N/A	Apartment	"200,000 AED/year"	"Sheikha Salama Tower, Khalidiya Street, Al Khalidiya, Abu Dhabi"	4	6	"3,928 sqft"
N/A	N/A	Apartment	"159,995 AED/year"	"Etihad Tower 2, Etihad Towers, Corniche Road, Abu Dhabi"	2	3	"1,205 sqft"
N/A	N/A	Villa	"295,000 AED/year"	"Picadilly Green, DAMAC Hills, Dubai"	3	5	"2,587 sqft"
VERIFIED	N/A	Apartment	"78,000 AED/year"	"Sandoval Gardens, Jumeirah Village Circle, Dubai"	1	2	924 sqft
N/A	N/A	Apartment	"49,000 AED/year"	"Hajar Building, Muwaileh Commercial, Sharjah"	2	3	"1,500 sqft"
N/A	SUPERAGENT	Villa	"875,000 AED/year"	"Harmony 2, Harmony, Tilal Al Ghaf, Dubai"	5	6	"6,488 sqft"
N/A	N/A	Apartment	"44,999 AED/year"	"BOS Al Khan Tower, Al Khan, Sharjah"	2	3	"1,400 sqft"
VERIFIED	N/A	Apartment	"78,000 AED/year"	"G24, Jumeirah Village Circle, Dubai"	1	2	839 sqft
VERIFIED	N/A	Villa	"170,000 AED/year"	"Mirdiff 44 Villas, Mirdif, Dubai"	3	4	"9,952 sqft"
VERIFIED	N/A	Apartment	"90,000 AED/year"	"Belgravia 3, Belgravia, Jumeirah Village Circle, Dubai"	1	1	813 sqft
